store_id,state_id,cat_id,wm_yr_wk,weekly_units,week_start,n_days,month,year,week_of_year
CA_4,CA,HOBBIES,11551,2806,2016-01-16,7,1,2016,2
CA_4,CA,HOBBIES,11552,2630,2016-01-23,7,1,2016,3
CA_4,CA,HOBBIES,11601,3109,2016-01-30,7,1,2016,4
CA_4,CA,HOBBIES,11602,2845,2016-02-06,7,2,2016,5
CA_4,CA,HOBBIES,11603,2629,2016-02-13,7,2,2016,6
CA_4,CA,HOBBIES,11604,2418,2016-02-20,7,2,2016,7
CA_4,CA,HOBBIES,11605,2926,2016-02-27,7,2,2016,8
CA_4,CA,HOBBIES,11606,2469,2016-03-05,7,3,2016,9
CA_4,CA,HOBBIES,11607,2469,2016-03-12,7,3,2016,10
CA_4,CA,HOBBIES,11608,2520,2016-03-19,7,3,2016,11
CA_4,CA,HOBBIES,11609,2421,2016-03-26,7,3,2016,12
CA_4,CA,HOBBIES,11610,2581,2016-04-02,7,4,2016,13
CA_4,CA,HOBBIES,11611,2489,2016-04-09,7,4,2016,14
CA_4,CA,HOBBIES,11612,2631,2016-04-16,7,4,2016,15
CA_4,CA,HOBBIES,11613,2644,2016-04-23,7,4,2016,16
CA_4,CA,HOBBIES,11614,2900,2016-04-30,7,4,2016,17
CA_4,CA,HOBBIES,11615,2695,2016-05-07,7,5,2016,18
CA_4,CA,HOBBIES,11616,2694,2016-05-14,7,5,2016,19
CA_4,CA,HOUSEHOLD,11417,2959,2014-05-24,7,5,2014,21
CA_4,CA,HOUSEHOLD,11418,3120,2014-05-31,7,5,2014,22
CA_4,CA,HOUSEHOLD,11419,3186,2014-06-07,7,6,2014,23
CA_4,CA,HOUSEHOLD,11420,2978,2014-06-14,7,6,2014,24
CA_4,CA,HOUSEHOLD,11421,3092,2014-06-21,7,6,2014,25
CA_4,CA,HOUSEHOLD,11422,3313,2014-06-28,7,6,2014,26
CA_4,CA,HOUSEHOLD,11423,3134,2014-07-05,7,7,2014,27
CA_4,CA,HOUSEHOLD,11424,3115,2014-07-12,7,7,2014,28
CA_4,CA,HOUSEHOLD,11425,3004,2014-07-19,7,7,2014,29
CA_4,CA,HOUSEHOLD,11426,2893,2014-07-26,7,7,2014,30
CA_4,CA,HOUSEHOLD,11427,3204,2014-08-02,7,8,2014,31
CA_4,CA,HOUSEHOLD,11428,3104,2014-08-09,7,8,2014,32
CA_4,CA,HOUSEHOLD,11429,3127,2014-08-16,7,8,2014,33
CA_4,CA,HOUSEHOLD,11430,3175,2014-08-23,7,8,2014,34
CA_4,CA,HOUSEHOLD,11431,3320,2014-08-30,7,8,2014,35
CA_4,CA,HOUSEHOLD,11432,3005,2014-09-06,7,9,2014,36
CA_4,CA,HOUSEHOLD,11433,3141,2014-09-13,7,9,2014,37
CA_4,CA,HOUSEHOLD,11434,3089,2014-09-20,7,9,2014,38
CA_4,CA,HOUSEHOLD,11435,3103,2014-09-27,7,9,2014,39
CA_4,CA,HOUSEHOLD,11436,3246,2014-10-04,7,10,2014,40
CA_4,CA,HOUSEHOLD,11437,3216,2014-10-11,7,10,2014,41
CA_4,CA,HOUSEHOLD,11438,3036,2014-10-18,7,10,2014,42
CA_4,CA,HOUSEHOLD,11439,3060,2014-10-25,7,10,2014,43
CA_4,CA,HOUSEHOLD,11440,3274,2014-11-01,7,11,2014,44
CA_4,CA,HOUSEHOLD,11441,2857,2014-11-08,7,11,2014,45
CA_4,CA,HOUSEHOLD,11442,2934,2014-11-15,7,11,2014,46
CA_4,CA,HOUSEHOLD,11443,2883,2014-11-22,7,11,2014,47
CA_4,CA,HOUSEHOLD,11444,2833,2014-11-29,7,11,2014,48
CA_4,CA,HOUSEHOLD,11445,2870,2014-12-06,7,12,2014,49
CA_4,CA,HOUSEHOLD,11446,3113,2014-12-13,7,12,2014,50
CA_4,CA,HOUSEHOLD,11447,2710,2014-12-20,7,12,2014,51
CA_4,CA,HOUSEHOLD,11448,2795,2014-12-27,7,12,2014,52
CA_4,CA,HOUSEHOLD,11449,2690,2015-01-03,7,1,2015,1
CA_4,CA,HOUSEHOLD,11450,3142,2015-01-10,7,1,2015,2
CA_4,CA,HOUSEHOLD,11451,2908,2015-01-17,7,1,2015,3
CA_4,CA,HOUSEHOLD,11452,2951,2015-01-24,7,1,2015,4
CA_4,CA,HOUSEHOLD,11501,3029,2015-01-31,7,1,2015,5
CA_4,CA,HOUSEHOLD,11502,3055,2015-02-07,7,2,2015,6
CA_4,CA,HOUSEHOLD,11503,2929,2015-02-14,7,2,2015,7
CA_4,CA,HOUSEHOLD,11504,3190,2015-02-21,7,2,2015,8
CA_4,CA,HOUSEHOLD,11505,3165,2015-02-28,7,2,2015,9
CA_4,CA,HOUSEHOLD,11506,3236,2015-03-07,7,3,2015,10
CA_4,CA,HOUSEHOLD,11507,3095,2015-03-14,7,3,2015,11
CA_4,CA,HOUSEHOLD,11508,3245,2015-03-21,7,3,2015,12
CA_4,CA,HOUSEHOLD,11509,3312,2015-03-28,7,3,2015,13
CA_4,CA,HOUSEHOLD,11510,3271,2015-04-04,7,4,2015,14
CA_4,CA,HOUSEHOLD,11511,3256,2015-04-11,7,4,2015,15
CA_4,CA,HOUSEHOLD,11512,3369,2015-04-18,7,4,2015,16
CA_4,CA,HOUSEHOLD,11513,3282,2015-04-25,7,4,2015,17
CA_4,CA,HOUSEHOLD,11514,3470,2015-05-02,7,5,2015,18
CA_4,CA,HOUSEHOLD,11515,3251,2015-05-09,7,5,2015,19
CA_4,CA,HOUSEHOLD,11516,3402,2015-05-16,7,5,2015,20
CA_4,CA,HOUSEHOLD,11517,3282,2015-05-23,7,5,2015,21
CA_4,CA,HOUSEHOLD,11518,3513,2015-05-30,7,5,2015,22
CA_4,CA,HOUSEHOLD,11519,3184,2015-06-06,7,6,2015,23
CA_4,CA,HOUSEHOLD,11520,3471,2015-06-13,7,6,2015,24
CA_4,CA,HOUSEHOLD,11521,3371,2015-06-20,7,6,2015,25
CA_4,CA,HOUSEHOLD,11522,3633,2015-06-27,7,6,2015,26
CA_4,CA,HOUSEHOLD,11523,3307,2015-07-04,7,7,2015,27
CA_4,CA,HOUSEHOLD,11524,3646,2015-07-11,7,7,2015,28
CA_4,CA,HOUSEHOLD,11525,3513,2015-07-18,7,7,2015,29
CA_4,CA,HOUSEHOLD,11526,3420,2015-07-25,7,7,2015,30
CA_4,CA,HOUSEHOLD,11527,3552,2015-08-01,7,8,2015,31
CA_4,CA,HOUSEHOLD,11528,3473,2015-08-08,7,8,2015,32
CA_4,CA,HOUSEHOLD,11529,3674,2015-08-15,7,8,2015,33
CA_4,CA,HOUSEHOLD,11530,3424,2015-08-22,7,8,2015,34
CA_4,CA,HOUSEHOLD,11531,3621,2015-08-29,7,8,2015,35
CA_4,CA,HOUSEHOLD,11532,3332,2015-09-05,7,9,2015,36
CA_4,CA,HOUSEHOLD,11533,3492,2015-09-12,7,9,2015,37
CA_4,CA,HOUSEHOLD,11534,3494,2015-09-19,7,9,2015,38
CA_4,CA,HOUSEHOLD,11535,3493,2015-09-26,7,9,2015,39
CA_4,CA,HOUSEHOLD,11536,3657,2015-10-03,7,10,2015,40
CA_4,CA,HOUSEHOLD,11537,3295,2015-10-10,7,10,2015,41
CA_4,CA,HOUSEHOLD,11538,3511,2015-10-17,7,10,2015,42
CA_4,CA,HOUSEHOLD,11539,3431,2015-10-24,7,10,2015,43
CA_4,CA,HOUSEHOLD,11540,3387,2015-10-31,7,10,2015,44
CA_4,CA,HOUSEHOLD,11541,3142,2015-11-07,7,11,2015,45
CA_4,CA,HOUSEHOLD,11542,3391,2015-11-14,7,11,2015,46
CA_4,CA,HOUSEHOLD,11543,3147,2015-11-21,7,11,2015,47
CA_4,CA,HOUSEHOLD,11544,3300,2015-11-28,7,11,2015,48
CA_4,CA,HOUSEHOLD,11545,3361,2015-12-05,7,12,2015,49
CA_4,CA,HOUSEHOLD,11546,3059,2015-12-12,7,12,2015,50
CA_4,CA,HOUSEHOLD,11547,2749,2015-12-19,7,12,2015,51
CA_4,CA,HOUSEHOLD,11548,3103,2015-12-26,7,12,2015,52
CA_4,CA,HOUSEHOLD,11549,3424,2016-01-02,7,1,2016,53
CA_4,CA,HOUSEHOLD,11550,3382,2016-01-09,7,1,2016,1
CA_4,CA,HOUSEHOLD,11551,3242,2016-01-16,7,1,2016,2
CA_4,CA,HOUSEHOLD,11552,3370,2016-01-23,7,1,2016,3
CA_4,CA,HOUSEHOLD,11601,3554,2016-01-30,7,1,2016,4
CA_4,CA,HOUSEHOLD,11602,3291,2016-02-06,7,2,2016,5
CA_4,CA,HOUSEHOLD,11603,3400,2016-02-13,7,2,2016,6
CA_4,CA,HOUSEHOLD,11604,3522,2016-02-20,7,2,2016,7
CA_4,CA,HOUSEHOLD,11605,3631,2016-02-27,7,2,2016,8
CA_4,CA,HOUSEHOLD,11606,3565,2016-03-05,7,3,2016,9
CA_4,CA,HOUSEHOLD,11607,3597,2016-03-12,7,3,2016,10
CA_4,CA,HOUSEHOLD,11608,3759,2016-03-19,7,3,2016,11
CA_4,CA,HOUSEHOLD,11609,3794,2016-03-26,7,3,2016,12
CA_4,CA,HOUSEHOLD,11610,3923,2016-04-02,7,4,2016,13
CA_4,CA,HOUSEHOLD,11611,3737,2016-04-09,7,4,2016,14
CA_4,CA,HOUSEHOLD,11612,3887,2016-04-16,7,4,2016,15
CA_4,CA,HOUSEHOLD,11613,3821,2016-04-23,7,4,2016,16
CA_4,CA,HOUSEHOLD,11614,3937,2016-04-30,7,4,2016,17
CA_4,CA,HOUSEHOLD,11615,4069,2016-05-07,7,5,2016,18
CA_4,CA,HOUSEHOLD,11616,4191,2016-05-14,7,5,2016,19
TX_1,TX,FOODS,11417,13304,2014-05-24,7,5,2014,21
TX_1,TX,FOODS,11418,15984,2014-05-31,7,5,2014,22
TX_1,TX,FOODS,11419,15766,2014-06-07,7,6,2014,23
TX_1,TX,FOODS,11420,15965,2014-06-14,7,6,2014,24
TX_1,TX,FOODS,11421,13327,2014-06-21,7,6,2014,25
TX_1,TX,FOODS,11422,15073,2014-06-28,7,6,2014,26
TX_1,TX,FOODS,11423,16387,2014-07-05,7,7,2014,27
TX_1,TX,FOODS,11424,15851,2014-07-12,7,7,2014,28
TX_1,TX,FOODS,11425,14495,2014-07-19,7,7,2014,29
TX_1,TX,FOODS,11426,14432,2014-07-26,7,7,2014,30
TX_1,TX,FOODS,11427,16559,2014-08-02,7,8,2014,31
TX_1,TX,FOODS,11428,15725,2014-08-09,7,8,2014,32
TX_1,TX,FOODS,11429,14931,2014-08-16,7,8,2014,33
TX_1,TX,FOODS,11430,14459,2014-08-23,7,8,2014,34
TX_1,TX,FOODS,11431,14805,2014-08-30,7,8,2014,35
TX_1,TX,FOODS,11432,14790,2014-09-06,7,9,2014,36
TX_1,TX,FOODS,11433,14558,2014-09-13,7,9,2014,37
TX_1,TX,FOODS,11434,13078,2014-09-20,7,9,2014,38
TX_1,TX,FOODS,11435,13693,2014-09-27,7,9,2014,39
TX_1,TX,FOODS,11436,14470,2014-10-04,7,10,2014,40
TX_1,TX,FOODS,11437,14209,2014-10-11,7,10,2014,41
TX_1,TX,FOODS,11438,12417,2014-10-18,7,10,2014,42
TX_1,TX,FOODS,11439,12897,2014-10-25,7,10,2014,43
TX_1,TX,FOODS,11440,13667,2014-11-01,7,11,2014,44
TX_1,TX,FOODS,11441,14350,2014-11-08,7,11,2014,45
TX_1,TX,FOODS,11442,13031,2014-11-15,7,11,2014,46
TX_1,TX,FOODS,11443,13748,2014-11-22,7,11,2014,47
TX_1,TX,FOODS,11444,12541,2014-11-29,7,11,2014,48
TX_1,TX,FOODS,11445,14197,2014-12-06,7,12,2014,49
TX_1,TX,FOODS,11446,14702,2014-12-13,7,12,2014,50
TX_1,TX,FOODS,11447,12086,2014-12-20,7,12,2014,51
TX_1,TX,FOODS,11448,12115,2014-12-27,7,12,2014,52
TX_1,TX,FOODS,11449,14034,2015-01-03,7,1,2015,1
TX_1,TX,FOODS,11450,14583,2015-01-10,7,1,2015,2
TX_1,TX,FOODS,11451,13750,2015-01-17,7,1,2015,3
TX_1,TX,FOODS,11452,13169,2015-01-24,7,1,2015,4
TX_1,TX,FOODS,11501,15189,2015-01-31,7,1,2015,5
TX_1,TX,FOODS,11502,16077,2015-02-07,7,2,2015,6
TX_1,TX,FOODS,11503,12814,2015-02-14,7,2,2015,7
TX_1,TX,FOODS,11504,12337,2015-02-21,7,2,2015,8
TX_1,TX,FOODS,11505,13096,2015-02-28,7,2,2015,9
TX_1,TX,FOODS,11506,14455,2015-03-07,7,3,2015,10
TX_1,TX,FOODS,11507,14598,2015-03-14,7,3,2015,11
TX_1,TX,FOODS,11508,12639,2015-03-21,7,3,2015,12
TX_1,TX,FOODS,11509,14099,2015-03-28,7,3,2015,13
TX_1,TX,FOODS,11510,14684,2015-04-04,7,4,2015,14
TX_1,TX,FOODS,11511,14048,2015-04-11,7,4,2015,15
TX_1,TX,FOODS,11512,13076,2015-04-18,7,4,2015,16
TX_1,TX,FOODS,11513,12962,2015-04-25,7,4,2015,17
TX_1,TX,FOODS,11514,14666,2015-05-02,7,5,2015,18
TX_1,TX,FOODS,11515,14330,2015-05-09,7,5,2015,19
TX_1,TX,FOODS,11516,13482,2015-05-16,7,5,2015,20
TX_1,TX,FOODS,11517,12813,2015-05-23,7,5,2015,21
TX_1,TX,FOODS,11518,13746,2015-05-30,7,5,2015,22
TX_1,TX,FOODS,11519,16054,2015-06-06,7,6,2015,23
TX_1,TX,FOODS,11520,16127,2015-06-13,7,6,2015,24
TX_1,TX,FOODS,11521,14198,2015-06-20,7,6,2015,25
TX_1,TX,FOODS,11522,14304,2015-06-27,7,6,2015,26
TX_1,TX,FOODS,11523,14754,2015-07-04,7,7,2015,27
TX_1,TX,FOODS,11524,16340,2015-07-11,7,7,2015,28
TX_1,TX,FOODS,11525,15486,2015-07-18,7,7,2015,29
TX_1,TX,FOODS,11526,14256,2015-07-25,7,7,2015,30
TX_1,TX,FOODS,11527,16775,2015-08-01,7,8,2015,31
TX_1,TX,FOODS,11528,15714,2015-08-08,7,8,2015,32
TX_1,TX,FOODS,11529,13496,2015-08-15,7,8,2015,33
TX_1,TX,FOODS,11530,12490,2015-08-22,7,8,2015,34
TX_1,TX,FOODS,11531,12680,2015-08-29,7,8,2015,35
TX_1,TX,FOODS,11532,14191,2015-09-05,7,9,2015,36
TX_1,TX,FOODS,11533,14137,2015-09-12,7,9,2015,37
TX_1,TX,FOODS,11534,13649,2015-09-19,7,9,2015,38
TX_1,TX,FOODS,11535,13025,2015-09-26,7,9,2015,39
TX_1,TX,FOODS,11536,14756,2015-10-03,7,10,2015,40
TX_1,TX,FOODS,11537,14720,2015-10-10,7,10,2015,41
TX_1,TX,FOODS,11538,12831,2015-10-17,7,10,2015,42
TX_1,TX,FOODS,11539,11891,2015-10-24,7,10,2015,43
TX_1,TX,FOODS,11540,12017,2015-10-31,7,10,2015,44
TX_1,TX,FOODS,11541,12238,2015-11-07,7,11,2015,45
TX_1,TX,FOODS,11542,12477,2015-11-14,7,11,2015,46
TX_1,TX,FOODS,11543,13013,2015-11-21,7,11,2015,47
TX_1,TX,FOODS,11544,10745,2015-11-28,7,11,2015,48
TX_1,TX,FOODS,11545,12185,2015-12-05,7,12,2015,49
TX_1,TX,FOODS,11546,13928,2015-12-12,7,12,2015,50
TX_1,TX,FOODS,11547,11192,2015-12-19,7,12,2015,51
TX_1,TX,FOODS,11548,11642,2015-12-26,7,12,2015,52
TX_1,TX,FOODS,11549,11859,2016-01-02,7,1,2016,53
TX_1,TX,FOODS,11550,14839,2016-01-09,7,1,2016,1
TX_1,TX,FOODS,11551,13029,2016-01-16,7,1,2016,2
TX_1,TX,FOODS,11552,11694,2016-01-23,7,1,2016,3
TX_1,TX,FOODS,11601,13203,2016-01-30,7,1,2016,4
TX_1,TX,FOODS,11602,14691,2016-02-06,7,2,2016,5
TX_1,TX,FOODS,11603,14746,2016-02-13,7,2,2016,6
TX_1,TX,FOODS,11604,13185,2016-02-20,7,2,2016,7
TX_1,TX,FOODS,11605,13258,2016-02-27,7,2,2016,8
TX_1,TX,FOODS,11606,14218,2016-03-05,7,3,2016,9
TX_1,TX,FOODS,11607,15177,2016-03-12,7,3,2016,10
TX_1,TX,FOODS,11608,13668,2016-03-19,7,3,2016,11
TX_1,TX,FOODS,11609,14267,2016-03-26,7,3,2016,12
TX_1,TX,FOODS,11610,15163,2016-04-02,7,4,2016,13
TX_1,TX,FOODS,11611,15016,2016-04-09,7,4,2016,14
TX_1,TX,FOODS,11612,15121,2016-04-16,7,4,2016,15
TX_1,TX,FOODS,11613,14452,2016-04-23,7,4,2016,16
TX_1,TX,FOODS,11614,15287,2016-04-30,7,4,2016,17
TX_1,TX,FOODS,11615,15957,2016-05-07,7,5,2016,18
TX_1,TX,FOODS,11616,15955,2016-05-14,7,5,2016,19
TX_1,TX,HOBBIES,11417,1664,2014-05-24,7,5,2014,21
TX_1,TX,HOBBIES,11418,1691,2014-05-31,7,5,2014,22
TX_1,TX,HOBBIES,11419,1428,2014-06-07,7,6,2014,23
TX_1,TX,HOBBIES,11420,1698,2014-06-14,7,6,2014,24
TX_1,TX,HOBBIES,11421,1519,2014-06-21,7,6,2014,25
TX_1,TX,HOBBIES,11422,1704,2014-06-28,7,6,2014,26
TX_1,TX,HOBBIES,11423,1604,2014-07-05,7,7,2014,27
TX_1,TX,HOBBIES,11424,1563,2014-07-12,7,7,2014,28
TX_1,TX,HOBBIES,11425,1637,2014-07-19,7,7,2014,29
TX_1,TX,HOBBIES,11426,1595,2014-07-26,7,7,2014,30
TX_1,TX,HOBBIES,11427,1623,2014-08-02,7,8,2014,31
TX_1,TX,HOBBIES,11428,1629,2014-08-09,7,8,2014,32
TX_1,TX,HOBBIES,11429,1437,2014-08-16,7,8,2014,33
TX_1,TX,HOBBIES,11430,1497,2014-08-23,7,8,2014,34
TX_1,TX,HOBBIES,11431,1778,2014-08-30,7,8,2014,35
TX_1,TX,HOBBIES,11432,1425,2014-09-06,7,9,2014,36
TX_1,TX,HOBBIES,11433,1547,2014-09-13,7,9,2014,37
TX_1,TX,HOBBIES,11434,1497,2014-09-20,7,9,2014,38
TX_1,TX,HOBBIES,11435,1667,2014-09-27,7,9,2014,39
TX_1,TX,HOBBIES,11436,1470,2014-10-04,7,10,2014,40
TX_1,TX,HOBBIES,11437,1566,2014-10-11,7,10,2014,41
TX_1,TX,HOBBIES,11438,1893,2014-10-18,7,10,2014,42
TX_1,TX,HOBBIES,11439,1717,2014-10-25,7,10,2014,43
TX_1,TX,HOBBIES,11440,1677,2014-11-01,7,11,2014,44
TX_1,TX,HOBBIES,11441,1830,2014-11-08,7,11,2014,45
TX_1,TX,HOBBIES,11442,1732,2014-11-15,7,11,2014,46
TX_1,TX,HOBBIES,11443,1751,2014-11-22,7,11,2014,47
TX_1,TX,HOBBIES,11444,1602,2014-11-29,7,11,2014,48
TX_1,TX,HOBBIES,11445,1764,2014-12-06,7,12,2014,49
TX_1,TX,HOBBIES,11446,1603,2014-12-13,7,12,2014,50
TX_1,TX,HOBBIES,11447,1472,2014-12-20,7,12,2014,51
TX_1,TX,HOBBIES,11448,1563,2014-12-27,7,12,2014,52
TX_1,TX,HOBBIES,11449,1591,2015-01-03,7,1,2015,1
TX_1,TX,HOBBIES,11450,1575,2015-01-10,7,1,2015,2
TX_1,TX,HOBBIES,11451,1678,2015-01-17,7,1,2015,3
TX_1,TX,HOBBIES,11452,1827,2015-01-24,7,1,2015,4
TX_1,TX,HOBBIES,11501,1978,2015-01-31,7,1,2015,5
TX_1,TX,HOBBIES,11502,2060,2015-02-07,7,2,2015,6
TX_1,TX,HOBBIES,11503,1705,2015-02-14,7,2,2015,7
TX_1,TX,HOBBIES,11504,2012,2015-02-21,7,2,2015,8
TX_1,TX,HOBBIES,11505,1959,2015-02-28,7,2,2015,9
TX_1,TX,HOBBIES,11506,1961,2015-03-07,7,3,2015,10
TX_1,TX,HOBBIES,11507,1752,2015-03-14,7,3,2015,11
TX_1,TX,HOBBIES,11508,1823,2015-03-21,7,3,2015,12
TX_1,TX,HOBBIES,11509,1926,2015-03-28,7,3,2015,13
TX_1,TX,HOBBIES,11510,2040,2015-04-04,7,4,2015,14
TX_1,TX,HOBBIES,11511,1883,2015-04-11,7,4,2015,15
TX_1,TX,HOBBIES,11512,1919,2015-04-18,7,4,2015,16
TX_1,TX,HOBBIES,11513,2050,2015-04-25,7,4,2015,17
TX_1,TX,HOBBIES,11514,1932,2015-05-02,7,5,2015,18
TX_1,TX,HOBBIES,11515,2083,2015-05-09,7,5,2015,19
TX_1,TX,HOBBIES,11516,2140,2015-05-16,7,5,2015,20
TX_1,TX,HOBBIES,11517,2090,2015-05-23,7,5,2015,21
TX_1,TX,HOBBIES,11518,2056,2015-05-30,7,5,2015,22
TX_1,TX,HOBBIES,11519,1973,2015-06-06,7,6,2015,23
TX_1,TX,HOBBIES,11520,1816,2015-06-13,7,6,2015,24
TX_1,TX,HOBBIES,11521,2011,2015-06-20,7,6,2015,25
TX_1,TX,HOBBIES,11522,1980,2015-06-27,7,6,2015,26
TX_1,TX,HOBBIES,11523,1843,2015-07-04,7,7,2015,27
TX_1,TX,HOBBIES,11524,1921,2015-07-11,7,7,2015,28
TX_1,TX,HOBBIES,11525,2088,2015-07-18,7,7,2015,29
TX_1,TX,HOBBIES,11526,2018,2015-07-25,7,7,2015,30
TX_1,TX,HOBBIES,11527,1959,2015-08-01,7,8,2015,31
TX_1,TX,HOBBIES,11528,2176,2015-08-08,7,8,2015,32
TX_1,TX,HOBBIES,11529,1923,2015-08-15,7,8,2015,33
TX_1,TX,HOBBIES,11530,2010,2015-08-22,7,8,2015,34
TX_1,TX,HOBBIES,11531,1940,2015-08-29,7,8,2015,35
TX_1,TX,HOBBIES,11532,1776,2015-09-05,7,9,2015,36
TX_1,TX,HOBBIES,11533,2040,2015-09-12,7,9,2015,37
TX_1,TX,HOBBIES,11534,1909,2015-09-19,7,9,2015,38
TX_1,TX,HOBBIES,11535,1893,2015-09-26,7,9,2015,39
TX_1,TX,HOBBIES,11536,1779,2015-10-03,7,10,2015,40
TX_1,TX,HOBBIES,11537,1897,2015-10-10,7,10,2015,41
TX_1,TX,HOBBIES,11538,2054,2015-10-17,7,10,2015,42
TX_1,TX,HOBBIES,11539,2056,2015-10-24,7,10,2015,43
TX_1,TX,HOBBIES,11540,2060,2015-10-31,7,10,2015,44
TX_1,TX,HOBBIES,11541,2460,2015-11-07,7,11,2015,45
TX_1,TX,HOBBIES,11542,2171,2015-11-14,7,11,2015,46
TX_1,TX,HOBBIES,11543,2137,2015-11-21,7,11,2015,47
TX_1,TX,HOBBIES,11544,2041,2015-11-28,7,11,2015,48
TX_1,TX,HOBBIES,11545,2001,2015-12-05,7,12,2015,49
TX_1,TX,HOBBIES,11546,2187,2015-12-12,7,12,2015,50
TX_1,TX,HOBBIES,11547,1783,2015-12-19,7,12,2015,51
TX_1,TX,HOBBIES,11548,2157,2015-12-26,7,12,2015,52
TX_1,TX,HOBBIES,11549,1798,2016-01-02,7,1,2016,53
TX_1,TX,HOBBIES,11550,1959,2016-01-09,7,1,2016,1
TX_1,TX,HOBBIES,11551,1822,2016-01-16,7,1,2016,2
TX_1,TX,HOBBIES,11552,1920,2016-01-23,7,1,2016,3
TX_1,TX,HOBBIES,11601,2101,2016-01-30,7,1,2016,4
TX_1,TX,HOBBIES,11602,2006,2016-02-06,7,2,2016,5
TX_1,TX,HOBBIES,11603,2001,2016-02-13,7,2,2016,6
TX_1,TX,HOBBIES,11604,1995,2016-02-20,7,2,2016,7
TX_1,TX,HOBBIES,11605,1912,2016-02-27,7,2,2016,8
TX_1,TX,HOBBIES,11606,1857,2016-03-05,7,3,2016,9
TX_1,TX,HOBBIES,11607,1986,2016-03-12,7,3,2016,10
TX_1,TX,HOBBIES,11608,1778,2016-03-19,7,3,2016,11
TX_1,TX,HOBBIES,11609,1936,2016-03-26,7,3,2016,12
TX_1,TX,HOBBIES,11610,2140,2016-04-02,7,4,2016,13
TX_1,TX,HOBBIES,11611,1976,2016-04-09,7,4,2016,14
TX_1,TX,HOBBIES,11612,1991,2016-04-16,7,4,2016,15
TX_1,TX,HOBBIES,11613,1992,2016-04-23,7,4,2016,16
TX_1,TX,HOBBIES,11614,2045,2016-04-30,7,4,2016,17
TX_1,TX,HOBBIES,11615,2037,2016-05-07,7,5,2016,18
TX_1,TX,HOBBIES,11616,2112,2016-05-14,7,5,2016,19
TX_1,TX,HOUSEHOLD,11417,5039,2014-05-24,7,5,2014,21
TX_1,TX,HOUSEHOLD,11418,5302,2014-05-31,7,5,2014,22
TX_1,TX,HOUSEHOLD,11419,5212,2014-06-07,7,6,2014,23
TX_1,TX,HOUSEHOLD,11420,5154,2014-06-14,7,6,2014,24
TX_1,TX,HOUSEHOLD,11421,5088,2014-06-21,7,6,2014,25
TX_1,TX,HOUSEHOLD,11422,5489,2014-06-28,7,6,2014,26
TX_1,TX,HOUSEHOLD,11423,5173,2014-07-05,7,7,2014,27
TX_1,TX,HOUSEHOLD,11424,5247,2014-07-12,7,7,2014,28
TX_1,TX,HOUSEHOLD,11425,5192,2014-07-19,7,7,2014,29
TX_1,TX,HOUSEHOLD,11426,5525,2014-07-26,7,7,2014,30
TX_1,TX,HOUSEHOLD,11427,5255,2014-08-02,7,8,2014,31
TX_1,TX,HOUSEHOLD,11428,5632,2014-08-09,7,8,2014,32
TX_1,TX,HOUSEHOLD,11429,5708,2014-08-16,7,8,2014,33
TX_1,TX,HOUSEHOLD,11430,5695,2014-08-23,7,8,2014,34
TX_1,TX,HOUSEHOLD,11431,5221,2014-08-30,7,8,2014,35
TX_1,TX,HOUSEHOLD,11432,5160,2014-09-06,7,9,2014,36
TX_1,TX,HOUSEHOLD,11433,5275,2014-09-13,7,9,2014,37
TX_1,TX,HOUSEHOLD,11434,5195,2014-09-20,7,9,2014,38
TX_1,TX,HOUSEHOLD,11435,5418,2014-09-27,7,9,2014,39
TX_1,TX,HOUSEHOLD,11436,5499,2014-10-04,7,10,2014,40
TX_1,TX,HOUSEHOLD,11437,5174,2014-10-11,7,10,2014,41
TX_1,TX,HOUSEHOLD,11438,5084,2014-10-18,7,10,2014,42
TX_1,TX,HOUSEHOLD,11439,4811,2014-10-25,7,10,2014,43
TX_1,TX,HOUSEHOLD,11440,5399,2014-11-01,7,11,2014,44
TX_1,TX,HOUSEHOLD,11441,5093,2014-11-08,7,11,2014,45
TX_1,TX,HOUSEHOLD,11442,5154,2014-11-15,7,11,2014,46
TX_1,TX,HOUSEHOLD,11443,5311,2014-11-22,7,11,2014,47
TX_1,TX,HOUSEHOLD,11444,5154,2014-11-29,7,11,2014,48
TX_1,TX,HOUSEHOLD,11445,5120,2014-12-06,7,12,2014,49
TX_1,TX,HOUSEHOLD,11446,5257,2014-12-13,7,12,2014,50
TX_1,TX,HOUSEHOLD,11447,4928,2014-12-20,7,12,2014,51
TX_1,TX,HOUSEHOLD,11448,5433,2014-12-27,7,12,2014,52
TX_1,TX,HOUSEHOLD,11449,4985,2015-01-03,7,1,2015,1
TX_1,TX,HOUSEHOLD,11450,5593,2015-01-10,7,1,2015,2
TX_1,TX,HOUSEHOLD,11451,5806,2015-01-17,7,1,2015,3
TX_1,TX,HOUSEHOLD,11452,5444,2015-01-24,7,1,2015,4
TX_1,TX,HOUSEHOLD,11501,5997,2015-01-31,7,1,2015,5
TX_1,TX,HOUSEHOLD,11502,6719,2015-02-07,7,2,2015,6
TX_1,TX,HOUSEHOLD,11503,6720,2015-02-14,7,2,2015,7
TX_1,TX,HOUSEHOLD,11504,6591,2015-02-21,7,2,2015,8
TX_1,TX,HOUSEHOLD,11505,6555,2015-02-28,7,2,2015,9
